央视频道,#genre#
江西移动高清,http://113.195.13.183:9901/tsfile/live/1070_1.m3u8?key=txiptv&playlive=0&authid=0
江西教育高清,http://59.55.67.219:6001/udp/239.252.219.115:5140
江西风尚购物,http://59.55.67.219:6001/udp/239.252.220.151:5140
赣州综合,http://wb.jxgztv.com/live/gztv1.m3u8
赣州公共,http://119.167.188.244/wb.jxgztv.com/live/gztv2.m3u8
赣州新闻,http://wb.jxgztv.com/live/gztv1.flv

广西电信,#genre#
广西卫视,http://171.105.3.63:4200/udp/239.81.0.107:4056
广西综艺,http://171.105.3.63:4200/udp/239.81.0.214:4056
广西影视,http://171.105.3.63:4200/udp/239.81.0.250:4056
广西移动,http://171.105.3.63:4200/udp/239.81.0.10:4056
广西都市,http://171.105.3.63:4200/udp/239.81.0.247:4056
广西新闻,http://171.105.3.63:4200/udp/239.81.0.248:4056
广西乐思购,http://171.105.3.63:4200/rtp/239.81.0.9:4056
广西iptv影院,http://171.105.3.63:4200/rtp/239.81.0.100:4056
南宁公共频道,http://171.105.3.63:4200/rtp/239.81.0.129:4056
南宁新闻综合,http://171.105.3.63:4200/rtp/239.81.0.241:4056
南宁影视娱乐,http://171.105.3.63:4200/rtp/239.81.0.128:4056
南宁都市生活,http://171.105.3.63:4200/rtp/239.81.0.127:4056
广西柳州新闻,http://171.105.3.63:4200/rtp/239.81.0.134:4056
广西北海新闻,http://171.105.3.63:4200/rtp/239.81.0.136:4056
广西玉林新闻,http://171.105.3.63:4200/rtp/239.81.0.138:4056
广西桂林新闻,http://171.105.3.63:4200/rtp/239.81.0.135:4056
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
广西罗城综合,http://www.3jlc.cn:9100/lctvlive/lch.m3u8

广东电信,#genre#
广东卫视高清,http://[2409:8087:7001:20:3::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225803/index.m3u8
广东卫视高清,http://183.17.224.90:8888/udp/239.77.0.166:5146
广东珠江高清,http://183.17.224.90:8888/udp/239.77.0.1:5146
广东新闻高清,http://183.17.224.90:8888/udp/239.77.0.173:5146
广东影视高清,http://183.17.224.90:8888/udp/239.77.0.217:5146
广东民生高清,http://183.17.224.90:8888/udp/239.77.0.225:5146
广东体育高清,http://183.17.224.90:8888/udp/239.77.0.112:5146
广东少儿高清,http://183.17.224.90:8888/udp/239.77.0.250:5146
广东经济高清,http://183.17.224.90:8888/udp/239.77.0.85:5146
大湾区卫视高清,http://183.17.224.90:8888/udp/239.77.0.215:5146
嘉佳卡通高清,http://183.17.224.90:8888/udp/239.77.0.179:5146
南国都市4k,http://183.17.224.90:8888/udp/239.253.43.99:5146
广东移动,http://183.11.239.32:808/hls/14/index.m3u8
现在教育,http://183.17.224.90:8888/udp/239.77.0.18:5146
岭南戏曲,http://183.17.224.90:8888/udp/239.77.0.16:5146
南方购物,http://183.17.224.90:8888/udp/239.77.0.22:5146
广东综艺4k,http://183.17.224.90:8888/udp/239.77.1.237:5146
深圳都市高清,http://183.17.224.90:8888/udp/239.77.1.124:5146
深圳电视剧高清,http://183.17.224.90:8888/udp/239.77.1.125:5146
深圳财经生活,http://183.17.224.90:8888/udp/239.77.1.242:5146
深圳娱乐高清,http://183.17.224.90:8888/udp/239.77.1.243:5146
深圳体育高清,http://183.17.224.90:8888/udp/239.77.1.140:5146
深圳少儿高清,http://183.17.224.90:8888/udp/239.77.1.244:5146
深圳公共高清,http://183.17.224.90:8888/udp/239.77.1.126:5146
深圳宝安高清,http://183.17.224.90:8888/udp/239.77.1.67:5146
深圳移动电视,http://183.17.224.90:8888/udp/239.77.1.175:5146
深圳宝安第一课,http://183.17.224.90:8888/udp/239.77.1.225:5146
深圳龙岗高清,http://183.17.224.90:8888/udp/239.77.1.223:5146
深圳东部高清,http://183.17.224.90:8888/udp/239.77.1.224:5146
深圳众创高清,http://183.17.224.90:8888/udp/239.77.1.247:5146
深圳移动电视,http://183.17.224.90:8888/udp/239.77.1.175:5146
深圳宜和购物,http://183.17.224.90:8888/udp/239.77.1.87:5146
广州综合高清,http://183.17.224.90:8888/udp/239.253.43.71:5146
广州影视高清,http://183.17.224.90:8888/udp/239.253.43.68:5146
广州新闻高清,http://183.17.224.90:8888/udp/239.253.43.72:5146
广州法治高清,http://183.17.224.90:8888/udp/239.253.43.69:5146
广州竞赛高清,http://183.17.224.90:8888/udp/239.253.43.75:5146
韶关新闻高清,http://183.17.224.90:8888/udp/239.77.0.117:5146
韶关生活高清,http://183.17.224.90:8888/udp/239.77.0.119:5146
湛江新闻高清,http://183.17.224.90:8888/udp/239.77.0.141:5146
湛江公共高清,http://183.17.224.90:8888/udp/239.77.0.140:5146
揭阳综合高清,http://183.17.224.90:8888/udp/239.77.0.229:5146
揭阳生活高清,http://183.17.224.90:8888/udp/239.77.0.251:5146
汕尾新闻高清,http://183.17.224.90:8888/udp/239.77.0.25:5146
汕尾生活高清,http://183.17.224.90:8888/udp/239.77.0.187:5146
江门综合高清,http://183.17.224.90:8888/udp/239.77.0.201:5146
江门桥乡生活,http://183.17.224.90:8888/udp/239.77.0.202:5146
珠海1高清,http://183.17.224.90:8888/udp/239.77.0.155:5146
珠海2高清,http://183.17.224.90:8888/udp/239.77.0.154:5146
肇庆综合高清,http://183.17.224.90:8888/udp/239.253.43.1:5146
肇庆生活服务,http://183.17.224.90:8888/udp/239.253.43.2:5146
河源综合高清,http://183.17.224.90:8888/udp/239.253.43.213:5146
河源公共高清,http://183.17.224.90:8888/udp/239.253.43.214:5146
清远综合高清,http://183.17.224.90:8888/udp/239.253.43.33:5146
清远文旅生活,http://183.17.224.90:8888/udp/239.253.43.34:5146
云浮综合高清,http://183.17.224.90:8888/udp/239.77.0.253:5146
云浮文旅高清,http://183.17.224.90:8888/udp/239.77.0.254:5146
茂名综合高清,http://183.17.224.90:8888/udp/239.77.0.206:5146
茂名公共高清,http://183.17.224.90:8888/udp/239.77.0.207:5146
汕头综合高清,http://183.17.224.90:8888/udp/239.77.1.130:5146
汕头生活高清,http://183.17.224.90:8888/udp/239.77.1.131:5146
汕头文旅高清,http://183.17.224.90:8888/udp/239.77.1.132:5146
佛山公共高清,http://183.17.224.90:8888/udp/239.253.43.53:5146
佛山南海高清,http://183.17.224.90:8888/udp/239.253.43.54:5146
佛山顺德高清,http://183.17.224.90:8888/udp/239.253.43.55:5146
佛山影视高清,http://183.17.224.90:8888/udp/239.253.43.56:5146
佛山综合高清,http://183.17.224.90:8888/udp/239.253.43.57:5146
东莞综合高清,http://183.17.224.90:8888/udp/239.253.43.104:5146
东莞生活高清,http://183.17.224.90:8888/udp/239.253.43.105:5146
中山综合高清,http://183.17.224.90:8888/udp/239.253.43.62:5146
香山文化高清,http://183.17.224.90:8888/udp/239.253.43.63:5146
徐闻综合高清,http://183.17.224.90:8888/udp/239.253.43.112:5146
HZTV-1高清,http://183.17.224.90:8888/udp/239.77.1.232:5146
HZTV-2高清,http://183.17.224.90:8888/udp/239.77.1.233:5146
广东珠江,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010091/1.m3u8
广东嘉佳卡通,http://[2409:8087:7000:20:1000::50]:6610/000000001000/1000000002000025964/1.m3u8?channel-id=ystenlive&Contentid=1000000002000025964&livemode=1&stbId=3
广东大湾区卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010108/1.m3u8

北京联通,#genre#
北京纪实科教,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/ott.mobaibox.com/PLTV/3/224/3221227699/index.m3u8
北京卡酷少儿,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001066/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
北京新闻高清,http://123.123.185.11:1314/udp/239.3.1.159:8000
北京影视高清,http://123.123.185.11:1314/udp/239.3.1.158:8000
北京文艺高清,http://123.123.185.11:1314/udp/239.3.1.242:8000
北京财经高清,http://123.123.185.11:1314/udp/239.3.1.116:8000
北京生活高清,http://123.123.185.11:1314/udp/239.3.1.117:8000
北京青年高清,http://123.123.185.11:1314/udp/239.3.1.118:8000
北京纪实科教高清,http://123.123.185.11:1314/udp/239.3.1.115:8000
北京卡酷少儿高清,http://123.123.185.11:1314/udp/239.3.1.189:8000
北京冬奥纪实高清,http://123.123.185.11:1314/udp/239.3.1.243:8000
北京国际频道[超清],http://123.123.185.11:1314/udp/239.3.1.235:8000
淘Baby高清,http://123.123.185.11:1314/udp/239.3.1.238:8001
淘剧场高清,http://123.123.185.11:1314/udp/239.3.1.95:8001
淘娱乐高清,http://123.123.185.11:1314/udp/239.3.1.100:8001
淘电影高清,http://123.123.185.11:1314/udp/239.3.1.250:8001
中国交通高清,http://123.123.185.11:1314/udp/239.3.1.188:8001
朝阳融媒高清,http://123.123.185.11:1314/udp/239.3.1.163:8001
通州融媒高清,http://123.123.185.11:1314/udp/239.3.1.221:8001
密云电视台高清,http://123.123.185.11:1314/udp/239.3.1.154:8001
房山电视台高清,http://123.123.185.11:1314/udp/239.3.1.96:8001
延庆电视台,http://123.123.185.11:1314/udp/239.3.1.187:8001
4K超清[超清],http://123.123.185.11:1314/udp/239.3.1.249:8001
光影,http://123.123.185.11:1314/udp/239.3.1.84:4120
动作影院,http://123.123.185.11:1314/udp/239.3.1.92:4120
古装剧场,http://123.123.185.11:1314/udp/239.3.1.69:4120
喜剧影院,http://123.123.185.11:1314/udp/239.3.1.91:4120
城市剧场,http://123.123.185.11:1314/udp/239.3.1.67:4120
家庭影院,http://123.123.185.11:1314/udp/239.3.1.93:4120
幸福剧场高清,http://123.123.185.11:1314/udp/239.3.1.112:8001
幸福娱乐高清,http://123.123.185.11:1314/udp/239.3.1.113:8001
星影,http://123.123.185.11:1314/udp/239.3.1.94:4120
武侠剧场,http://123.123.185.11:1314/udp/239.3.1.90:4120
每日影院高清,http://123.123.185.11:1314/udp/239.3.1.111:8001
热播剧场,http://123.123.185.11:1314/udp/239.3.1.194:9020
IPTV少儿动画,http://123.123.185.11:1314/udp/239.3.1.199:9000
IPTV魅力时尚,http://123.123.185.11:1314/udp/239.3.1.196:9012
军事,http://123.123.185.11:1314/udp/239.3.1.76:4120
军旅剧场,http://123.123.185.11:1314/udp/239.3.1.68:4120
嘉佳卡通,http://123.123.185.11:1314/udp/239.3.1.147:9268
国学,http://123.123.185.11:1314/udp/239.3.1.77:4120
墨宝,http://123.123.185.11:1314/udp/239.3.1.83:4120
大健康高清,http://123.123.185.11:1314/udp/239.3.1.251:8001
好学生,http://123.123.185.11:1314/udp/239.3.1.81:4120
快乐垂钓高清,http://123.123.185.11:1314/udp/239.3.1.164:8001
戏曲,http://123.123.185.11:1314/udp/239.3.1.78:4120
收视指南,http://123.123.185.11:1314/udp/239.3.1.193:8012
早教,http://123.123.185.11:1314/udp/239.3.1.79:4120
武术,http://123.123.185.11:1314/udp/239.3.1.87:4120
淘精彩高清,http://123.123.185.11:1314/udp/239.3.1.178:8001
爱上4K[超清],http://123.123.185.11:1314/udp/239.3.1.236:2000
爱生活,http://123.123.185.11:1314/udp/239.3.1.86:4120
睛彩广场舞高清,http://123.123.185.11:1314/udp/239.3.1.128:8001
睛彩竞技高清,http://123.123.185.11:1314/udp/239.3.1.125:8001
睛彩篮球高清,http://123.123.185.11:1314/udp/239.3.1.126:8001
睛彩羽毛球高清,http://123.123.185.11:1314/udp/239.3.1.127:8001
精选,http://123.123.185.11:1314/udp/239.3.1.74:4120
经典电影,http://123.123.185.11:1314/udp/239.3.1.195:9024
美妆,http://123.123.185.11:1314/udp/239.3.1.72:4120
茶频道高清,http://123.123.185.11:1314/udp/239.3.1.165:8001
萌宠TV高清,http://123.123.185.11:1314/udp/239.3.1.102:8001
解密,http://123.123.185.11:1314/udp/239.3.1.75:4120
财富天下,http://123.123.185.11:1314/udp/239.3.1.53:9136
金鹰卡通,http://123.123.185.11:1314/udp/239.3.1.51:9252
金鹰纪实高清,http://123.123.185.11:1314/udp/239.3.1.58:8156
鉴赏,http://123.123.185.11:1314/udp/239.3.1.82:4120
音乐现场,http://123.123.185.11:1314/udp/239.3.1.70:4120
风尚生活高清,http://123.123.185.11:1314/udp/239.3.1.114:8001
高网,http://123.123.185.11:1314/udp/239.3.1.88:4120

湖南地区,#genre#
湖南卫视高清,http://175.11.193.91:7000/udp/239.76.245.115:1234
湖南金鹰纪实,http://175.11.193.91:7000/udp/239.76.245.122:1234
湖南快乐垂钓,http://175.11.193.91:7000/udp/239.76.245.127:1234
湖南茶频道,http://175.11.193.91:7000/udp/239.76.245.239:1234
湖南金鹰卡通,http://175.11.193.91:7000/udp/239.76.245.120:1234
湖南经视高清,http://175.11.193.91:7000/udp/239.76.245.116:1234
胡南都市高清,http://175.11.193.91:7000/udp/239.76.245.117:1234
湖南电视剧高清,http://175.11.193.91:7000/udp/239.76.245.118:1234
湖南电影高清,http://175.11.193.91:7000/udp/239.76.245.119:1234
湖南娱乐高清,http://175.11.193.91:7000/udp/239.76.245.121:1234
湖南国际高清,http://175.11.193.91:7000/udp/239.76.245.124:1234
湖南公共高清,http://175.11.193.91:7000/udp/239.76.245.123:1234
湖南教育高清,http://175.11.193.91:7000/udp/239.76.245.233:1234
芒果乐搜,http://175.11.193.91:7000/udp/239.76.245.200:1234
芒果乐活,http://175.11.193.91:7000/udp/239.76.245.201:1234
芒果乐淘,http://175.11.193.91:7000/udp/239.76.245.215:1234
芒果互娱,http://175.11.193.91:7000/udp/239.76.246.126:1234
芒果汽车,http://175.11.193.91:7000/udp/239.76.253.123:9000
长沙女性,http://175.11.193.91:7000/udp/239.76.245.23:1234
长沙影视,http://175.11.193.91:7000/udp/239.76.245.204:1234
长沙政治,http://175.11.193.91:7000/udp/239.76.253.122:9000
长沙新闻,http://175.11.193.91:7000/udp/239.76.253.121:9000
湘西综合,http://175.11.193.91:7000/udp/239.76.245.208:1234
张家界2,http://175.11.193.91:7000/udp/239.76.245.235:1234
张家界综合,http://175.11.193.91:7000/udp/239.76.245.234:1234
刘阳高清,http://175.11.193.91:7000/udp/239.76.248.6:1234
常德综合,http://175.11.193.91:7000/udp/239.76.248.10:1234
常德公共,http://175.11.193.91:7000/udp/239.76.248.11:1234
衡阳综合,http://175.11.193.91:7000/udp/239.76.248.13:1234
衡阳公共,http://175.11.193.91:7000/udp/239.76.248.14:1234
娄底综合,http://175.11.193.91:7000/udp/239.76.248.18:1234
娄底公共,http://175.11.193.91:7000/udp/239.76.248.19:1234
邵阳新闻,http://175.11.193.91:7000/udp/239.76.248.23:1234
永州新闻,http://175.11.193.91:7000/udp/239.76.248.57:1234
怀化综合,http://175.11.193.91:7000/udp/239.76.255.12:9000
LEDTV,http://175.11.193.91:7000/udp/239.76.248.20:1234
XNXTV,http://175.11.193.91:7000/udp/239.76.248.21:1234

海南频道,#genre#
海南少儿,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?fmmv6
海南文旅,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?fmmv6
海南公共,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?fmmv6
海南自贸,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?fmmv6
海南风光,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000441/index.m3u8?IAS
海南新闻,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000111/1.m3u8

山西地区,#genre#
山西经济,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true
社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true
文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true
山西黄河,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true

江苏地区,#genre#
江苏体育休闲,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw4122585160_1534269250/ott.mobaibox.com/PLTV/3/224/3221225935/index.m3u8
江苏公共新闻,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/wh7f454c46tw4180964299_994803683/ott.mobaibox.com/PLTV/3/224/3221225925/index.m3u8
江苏城市,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw4264340981_727917420/ott.mobaibox.com/PLTV/3/224/3221225929/index.m3u8
江苏综艺,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw105610815_-1378935043/ott.mobaibox.com/PLTV/3/224/3221225931/index.m3u8
江苏影视,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw25164341_-1061241932/ott.mobaibox.com/PLTV/3/224/3221225937/index.m3u8
江苏教育,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw329009742_-1392321549/ott.mobaibox.com/PLTV/3/224/3221225923/index.m3u8
南京信息,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3029680014_-204362700/ott.mobaibox.com/PLTV/3/224/3221227730/index.m3u8
南京娱乐,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3055198838_-954191684/ott.mobaibox.com/PLTV/3/224/3221227722/index.m3u8
南京新闻综合,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw3127461495_-1929938189/ott.mobaibox.com/PLTV/3/224/3221227213/index.m3u8
南京少儿,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3425352611_209642410/ott.mobaibox.com/PLTV/4/224/3221227733/index.m3u8
南京科技,http://[2409:8087:2001:20:2800:0:df6e:eb04]/wh7f454c46tw3484211223_471033633/ott.mobaibox.com/PLTV/4/224/3221227194/index.m3u8
南京生活,http://[2409:8087:2001:20:2800:0:df6e:eb11]/wh7f454c46tw3530023629_201686832/ott.mobaibox.com/PLTV/4/224/3221227786/index.m3u8
南京十八,http://[2409:8087:2001:20:2800:0:df6e:eb04]/wh7f454c46tw3568749588_-1882152959/ott.mobaibox.com/PLTV/4/224/3221227178/index.m3u8
南京影视,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3614839407_-1644050596/ott.mobaibox.com/PLTV/4/224/3221227719/index.m3u8
崇川,http://[2409:8087:2001:20:2800:0:df6e:eb25]/wh7f454c46tw1512301981_1454766575/ott.mobaibox.com/PLTV/4/224/3221228533/index.m3u8
南通3,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw1440049912_-2025370179/ott.mobaibox.com/PLTV/4/224/3221228451/index.m3u8
南通2,http://[2409:8087:2001:20:2800:0:df6e:eb24]/wh7f454c46tw1356203236_1007889310/ott.mobaibox.com/PLTV/4/224/3221228448/index.m3u8
盐城1,http://[2409:8087:2001:20:2800:0:df6e:eb25]/wh7f454c46tw1245367087_-983708624/ott.mobaibox.com/PLTV/4/224/3221228435/index.m3u8
盐城2,http://[2409:8087:2001:20:2800:0:df6e:eb22]/wh7f454c46tw1131928239_2039612798/ott.mobaibox.com/PLTV/4/224/3221228433/index.m3u8
盐城3,http://[2409:8087:2001:20:2800:0:df6e:eb21]/wh7f454c46tw1299375729_1661164560/ott.mobaibox.com/PLTV/4/224/3221228436/index.m3u8
徐州1,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw449482893_-1418519228/ott.mobaibox.com/PLTV/3/224/3221225945/index.m3u8
徐州2,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw554442372_-1047030766/ott.mobaibox.com/PLTV/3/224/3221225947/index.m3u8
徐州3,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw612056802_-2107448704/ott.mobaibox.com/PLTV/3/224/3221225949/index.m3u8
徐州4,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw646564841_-1162201747/ott.mobaibox.com/PLTV/3/224/3221225951/index.m3u8
连云港公共,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw913656304_601285611/ott.mobaibox.com/PLTV/3/224/3221227819/index.m3u8
连云港新闻综合,http://[2409:8087:2001:20:2800:0:df6e:eb0f]/wh7f454c46tw1598526246_-2101199601/ott.mobaibox.com/PLTV/3/224/3221227758/index.m3u8
仪化有线,http://[2409:8087:2001:20:2800:0:df6e:eb0c]/wh7f454c46tw2007904333_996227273/ott.mobaibox.com/PLTV/3/224/3221227702/index.m3u8
高淳新闻,http://[2409:8087:2001:20:2800:0:df6e:eb0c]/wh7f454c46tw2091063000_-113209540/ott.mobaibox.com/PLTV/3/224/3221227870/index.m3u8
东海综合,http://[2409:8087:2001:20:2800:0:df6e:eb11]/wh7f454c46tw2532366382_-413976163/ott.mobaibox.com/PLTV/3/224/3221227792/index.m3u8
沛县经济生活,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/wh7f454c46tw2485154935_560997466/ott.mobaibox.com/PLTV/3/224/3221227611/index.m3u8
沛县文化影视,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/wh7f454c46tw2571577223_-1607544057/ott.mobaibox.com/PLTV/3/224/3221227681/index.m3u8
沛县新闻综合,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/wh7f454c46tw2694495294_-336953709/ott.mobaibox.com/PLTV/3/224/3221227678/index.m3u8
泰州1,http://[2409:8087:2001:20:2800:0:df6e:eb18]/wh7f454c46tw2988629058_378021149/ott.mobaibox.com/PLTV/3/224/3221228209/index.m3u8
泰州2,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3054465711_-1323742279/ott.mobaibox.com/PLTV/3/224/3221228212/index.m3u8
泰州3,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw3111075443_-1954595974/ott.mobaibox.com/PLTV/3/224/3221228100/index.m3u8
睢宁三农,http://[2409:8087:2001:20:2800:0:df6e:eb03]/wh7f454c46tw3159943533_-631245355/ott.mobaibox.com/PLTV/3/224/3221227709/index.m3u8
睢宁生活教育,http://[2409:8087:2001:20:2800:0:df6e:eb03]/wh7f454c46tw3266215445_-1224675069/ott.mobaibox.com/PLTV/3/224/3221227701/index.m3u8
睢宁综合,http://[2409:8087:2001:20:2800:0:df6e:eb03]/wh7f454c46tw2711841019_318571591/ott.mobaibox.com/PLTV/3/224/3221227706/index.m3u8
睢宁资讯,http://[2409:8087:2001:20:2800:0:df6e:eb02]/wh7f454c46tw2785939281_491930384/ott.mobaibox.com/PLTV/3/224/3221227712/index.m3u8
常州公共,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw4212693148_669088627/ott.mobaibox.com/PLTV/3/224/3221227905/index.m3u8
常州新闻综合,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw3810615020_450111224/ott.mobaibox.com/PLTV/3/224/3221227899/index.m3u8
常州生活,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw3951544714_750576923/ott.mobaibox.com/PLTV/3/224/3221227902/index.m3u8
常州都市,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw4002153568_939060722/ott.mobaibox.com/PLTV/3/224/3221227955/index.m3u8
宝应新闻综合,http://[2409:8087:2001:20:2800:0:df6e:eb02]/wh7f454c46tw2870965829_-39927312/ott.mobaibox.com/PLTV/3/224/3221228007/index.m3u8
宝应生活资讯,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw2889103905_1760287796/ott.mobaibox.com/PLTV/3/224/3221228039/index.m3u8
铜山3,http://[2409:8087:2001:20:2800:0:df6e:eb17]/wh7f454c46tw3277816327_1610783039/ott.mobaibox.com/PLTV/3/224/3221228055/index.m3u8
铜山2,http://[2409:8087:2001:20:2800:0:df6e:eb06]/wh7f454c46tw3266023742_-315157707/ott.mobaibox.com/PLTV/3/224/3221228081/index.m3u8
铜山1,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw3676988403_-40659425/ott.mobaibox.com/PLTV/3/224/3221228152/index.m3u8
镇江新闻综合,http://[2409:8087:2001:20:2800:0:df6e:eb27]/wh7f454c46tw1100784708_827843552/ott.mobaibox.com/PLTV/3/224/3221228246/index.m3u8
赣榆,http://[2409:8087:2001:20:2800:0:df6e:eb02]/wh7f454c46tw1171115665_-517528173/ott.mobaibox.com/PLTV/3/224/3221228317/index.m3u8
邳州综合,http://[2409:8087:2001:20:2800:0:df6e:eb08]/wh7f454c46tw2533804280_-725162855/ott.mobaibox.com/PLTV/3/224/3221227576/index.m3u8
宿迁综合,http://[2409:8087:2001:20:2800:0:df6e:eb08]/wh7f454c46tw1682757042_1482535442/ott.mobaibox.com/PLTV/4/224/3221226944/index.m3u8
宿迁公共,http://[2409:8087:2001:20:2800:0:df6e:eb08]/wh7f454c46tw1756901329_237803346/ott.mobaibox.com/PLTV/4/224/3221226939/index.m3u8
扬州1,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw2042951982_296363859/ott.mobaibox.com/PLTV/4/224/3221228155/index.m3u8
扬州2,http://[2409:8087:2001:20:2800:0:df6e:eb20]/wh7f454c46tw2079693471_1453629667/ott.mobaibox.com/PLTV/4/224/3221228338/index.m3u8
扬州3,http://[2409:8087:2001:20:2800:0:df6e:eb0d]/wh7f454c46tw2162902736_1088905287/ott.mobaibox.com/PLTV/4/224/3221227867/index.m3u8
新沂1,http://[2409:8087:2001:20:2800:0:df6e:eb08]/wh7f454c46tw2193528548_-178282587/ott.mobaibox.com/PLTV/3/224/3221227289/index.m3u8
新沂2,http://[2409:8087:2001:20:2800:0:df6e:eb08]/wh7f454c46tw2272375900_2058480119/ott.mobaibox.com/PLTV/3/224/3221227311/index.m3u8
镇江2,http://[2409:8087:2001:20:2800:0:df6e:eb08]/wh7f454c46tw3271148643_-1965191630/ott.mobaibox.com/PLTV/4/224/3221227325/index.m3u8
镇江3,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw2461344193_395316009/ott.mobaibox.com/PLTV/3/224/3221228208/index.m3u8

黑龙江地区,#genre#
黑龙江文体,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226239/1.m3u8
黑龙江农业科教,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226242/1.m3u8
黑龙江都市,http://[2409:8087:1a01:df::4025]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226301/1.m3u8
黑龙江少儿,http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226304/1.m3u8
黑龙江影视,http://[2409:8087:1a01:df::4035]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226298/1.m3u8
黑龙江新闻法治,http://[2409:8087:1a01:df::4036]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226330/1.m3u8

内蒙古地区,#genre#
内蒙古新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800
内蒙古经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800
内蒙古少儿频道,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800
内蒙古文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800
